gene,name,code,unique_name
B9J08_001871,TIF11,1871,TIF11_1871
B9J08_001872,CTK3,1872,CTK3_1872
B9J08_001873,TPS3,1873,TPS3_1873
B9J08_001874,YMR262W,1874,YMR262W_1874
B9J08_001875,TPI1,1875,TPI1_1875
B9J08_001876,DET1,1876,DET1_1876
B9J08_001877,B9J08_001877,1877,1877
B9J08_001878,KRS1,1878,KRS1_1878
B9J08_001879,TRM7,1879,TRM7_1879
B9J08_001880,RSM10,1880,RSM10_1880
B9J08_001881,YBR062C,1881,YBR062C_1881
B9J08_001882,B9J08_001882,1882,1882
B9J08_001883,DLD2_DLD1,1883,DLD2_DLD1_1883
B9J08_001884,BIO2,1884,BIO2_1884
B9J08_001885,RPL22B,1885,RPL22B_1885
B9J08_001886,B9J08_001886,1886,1886
B9J08_001887,HEM1,1887,HEM1_1887
B9J08_001888,SPC98,1888,SPC98_1888
B9J08_001889,CRC1,1889,CRC1_1889
B9J08_001890,PPH21,1890,PPH21_1890
B9J08_001891,B9J08_001891,1891,1891
B9J08_001892,B9J08_001892,1892,1892
B9J08_001893,TFP1_VMA1,1893,TFP1_VMA1_1893
B9J08_001894,B9J08_001894,1894,1894
B9J08_001895,YDL183C,1895,YDL183C_1895
B9J08_001896,SRF1,1896,SRF1_1896
B9J08_001897,CDC53,1897,CDC53_1897
B9J08_001898,INO80,1898,INO80_1898
B9J08_001899,MLT1_BPT1,1899,MLT1_BPT1_1899
B9J08_001900,BRO1,1900,BRO1_1900
B9J08_001901,UTR2,1901,UTR2_1901
B9J08_001902,COP1,1902,COP1_1902
B9J08_001903,PPT1,1903,PPT1_1903
B9J08_001904,SCM3,1904,SCM3_1904
B9J08_001905,AFG3,1905,AFG3_1905
B9J08_001906,DIG2,1906,DIG2_1906
B9J08_001907,MNT1_KTR1,1907,MNT1_KTR1_1907
B9J08_001908,MNT2_KRE2,1908,MNT2_KRE2_1908
B9J08_001909,NPL4,1909,NPL4_1909
B9J08_001910,MSI3_SSE1,1910,MSI3_SSE1_1910
B9J08_001911,SKY1,1911,SKY1_1911
B9J08_001912,ELP3,1912,ELP3_1912
B9J08_001913,MBA1,1913,MBA1_1913
B9J08_001914,LEE1,1914,LEE1_1914
B9J08_001915,NOG1,1915,NOG1_1915
B9J08_001916,MNN9,1916,MNN9_1916
B9J08_001917,CAM1,1917,CAM1_1917
B9J08_001918,AHR1,1918,AHR1_1918
B9J08_001919,B9J08_001919,1919,1919
B9J08_001920,STB5_GAL4,1920,STB5_GAL4_1920
B9J08_001921,HAL3_SIS2,1921,HAL3_SIS2_1921
B9J08_001922,RPL10A_RPL1A,1922,RPL10A_RPL1A_1922
B9J08_001923,MRM2,1923,MRM2_1923
B9J08_001924,SEC27,1924,SEC27_1924
B9J08_001925,ALG11,1925,ALG11_1925
B9J08_001926,STB1,1926,STB1_1926
B9J08_001927,MAP2,1927,MAP2_1927
B9J08_001928,SCS2,1928,SCS2_1928
B9J08_001929,AVT6,1929,AVT6_1929
B9J08_001930,AOX2,1930,AOX2_1930
B9J08_001931,SSU81_SHO1,1931,SSU81_SHO1_1931
B9J08_001932,ASR1,1932,ASR1_1932
B9J08_001933,FMP40,1933,FMP40_1933
B9J08_001934,ARO1,1934,ARO1_1934
B9J08_001935,MNN2,1935,MNN2_1935
B9J08_001936,AMF1,1936,AMF1_1936
B9J08_001937,NIT3,1937,NIT3_1937
B9J08_001938,IMO32,1938,IMO32_1938
B9J08_001939,RIX7,1939,RIX7_1939
B9J08_001940,HSP12,1940,HSP12_1940
B9J08_001941,ESF2,1941,ESF2_1941
B9J08_001942,B9J08_001942,1942,1942
B9J08_001943,DOP1,1943,DOP1_1943
B9J08_001944,YLR118C,1944,YLR118C_1944
B9J08_001945,DUS1,1945,DUS1_1945
B9J08_001946,TDA9,1946,TDA9_1946
B9J08_001947,B9J08_001947,1947,1947
B9J08_001948,SIT1_ARN1,1948,SIT1_ARN1_1948
B9J08_001949,B9J08_001949,1949,1949
B9J08_001950,B9J08_001950,1950,1950
B9J08_001951,CSA1,1951,CSA1_1951
B9J08_001952,FUR4_NRT1,1952,FUR4_NRT1_1952
B9J08_001953,B9J08_001953,1953,1953
B9J08_001954,B9J08_001954,1954,1954
B9J08_001955,MCA1,1955,MCA1_1955
B9J08_001956,SPS20_SPS19,1956,SPS20_SPS19_1956
B9J08_001957,HLJ1,1957,HLJ1_1957
B9J08_001958,SAP9_YPS1,1958,SAP9_YPS1_1958
B9J08_001959,NIK1_SLN1,1959,NIK1_SLN1_1959
B9J08_001960,POL3,1960,POL3_1960
B9J08_001961,MED5_NUT1,1961,MED5_NUT1_1961
B9J08_001962,B9J08_001962,1962,1962
B9J08_001963,PEX14,1963,PEX14_1963
B9J08_001964,HEM25,1964,HEM25_1964
B9J08_001965,CDC43,1965,CDC43_1965
B9J08_001966,LYS5,1966,LYS5_1966
B9J08_001967,GLY1,1967,GLY1_1967
B9J08_001968,ALD4,1968,ALD4_1968
B9J08_001969,B9J08_001969,1969,1969
B9J08_001970,B9J08_001970,1970,1970
B9J08_001971,B9J08_001971,1971,1971
B9J08_001972,INO80,1972,INO80_1972
B9J08_001973,YJR085C,1973,YJR085C_1973
B9J08_001974,RPS3,1974,RPS3_1974
B9J08_001975,ADE6,1975,ADE6_1975
B9J08_001976,YLR363W-A,1976,YLR363W-A_1976
B9J08_001977,FMP42,1977,FMP42_1977
B9J08_001978,B9J08_001978,1978,1978
B9J08_001979,RPB8,1979,RPB8_1979
B9J08_001980,MVB12,1980,MVB12_1980
B9J08_001981,MNT4,1981,MNT4_1981
B9J08_001982,B9J08_001982,1982,1982
B9J08_001983,B9J08_001983,1983,1983
B9J08_001984,HGT10_HXT10,1984,HGT10_HXT10_1984
B9J08_001985,B9J08_001985,1985,1985
B9J08_001986,B9J08_001986,1986,1986
B9J08_001987,CYB2,1987,CYB2_1987
B9J08_001988,B9J08_001988,1988,1988
B9J08_001989,UGP1,1989,UGP1_1989
B9J08_001990,B9J08_001990,1990,1990
B9J08_001991,NPT1,1991,NPT1_1991
B9J08_001992,KAP120,1992,KAP120_1992
B9J08_001993,COX11,1993,COX11_1993
B9J08_001994,BET4,1994,BET4_1994
B9J08_001995,GTT13_GTT1,1995,GTT13_GTT1_1995
B9J08_001996,JLP1,1996,JLP1_1996
B9J08_001997,KTR4,1997,KTR4_1997
B9J08_001998,OPT1,1998,OPT1_1998
B9J08_001999,MSD1,1999,MSD1_1999
B9J08_002000,NOP9,2000,NOP9_2000
B9J08_002001,GTT11_GTT1,2001,GTT11_GTT1_2001
B9J08_002002,HBR3_NOB1,2002,HBR3_NOB1_2002
B9J08_002003,IRS4_TAX4,2003,IRS4_TAX4_2003
B9J08_002004,HDA2,2004,HDA2_2004
B9J08_002005,DPL1,2005,DPL1_2005
B9J08_002006,YPQ2,2006,YPQ2_2006
B9J08_002007,B9J08_002007,2007,2007
B9J08_002008,ASE1,2008,ASE1_2008
B9J08_002009,LSG1,2009,LSG1_2009
B9J08_002010,SAR1,2010,SAR1_2010
B9J08_002011,FMO1,2011,FMO1_2011
B9J08_002012,B9J08_002012,2012,2012
B9J08_002013,AIM9,2013,AIM9_2013
B9J08_002014,TRS20,2014,TRS20_2014
B9J08_002015,CTA9,2015,CTA9_2015
B9J08_002016,MED22,2016,MED22_2016
B9J08_002017,MTC4,2017,MTC4_2017
B9J08_002018,TRX1,2018,TRX1_2018
B9J08_002019,MRS7_YLH47,2019,MRS7_YLH47_2019
B9J08_002020,DUT1,2020,DUT1_2020
B9J08_002021,B9J08_002021,2021,2021
B9J08_002022,RLF2,2022,RLF2_2022
B9J08_002023,SLX4,2023,SLX4_2023
B9J08_002024,RPH1,2024,RPH1_2024
B9J08_002025,RAD24,2025,RAD24_2025
B9J08_002026,GRX3,2026,GRX3_2026
B9J08_002027,ADR1,2027,ADR1_2027
B9J08_002028,B9J08_002028,2028,2028
B9J08_002029,YPR098C,2029,YPR098C_2029
B9J08_002030,MSH6,2030,MSH6_2030
B9J08_002031,B9J08_002031,2031,2031
B9J08_002032,PSA2_PSA1,2032,PSA2_PSA1_2032
B9J08_002033,REX3,2033,REX3_2033
B9J08_002034,AKR1,2034,AKR1_2034
B9J08_002035,YLR326W,2035,YLR326W_2035
B9J08_002036,B9J08_002036,2036,2036
B9J08_002037,B9J08_002037,2037,2037
B9J08_002038,FPR2,2038,FPR2_2038
B9J08_002039,POF1,2039,POF1_2039
B9J08_002040,SPS22,2040,SPS22_2040
B9J08_002041,MDN1,2041,MDN1_2041
B9J08_002042,PTC8_PTC7,2042,PTC8_PTC7_2042
B9J08_002043,ARO1,2043,ARO1_2043
B9J08_002044,CCA1,2044,CCA1_2044
B9J08_002045,B9J08_002045,2045,2045
B9J08_002046,B9J08_002046,2046,2046
B9J08_002047,AGE1,2047,AGE1_2047
B9J08_002048,TFB3,2048,TFB3_2048
B9J08_002049,B9J08_002049,2049,2049
B9J08_002050,CGI121,2050,CGI121_2050
B9J08_002051,EXO1,2051,EXO1_2051
B9J08_002052,B9J08_002052,2052,2052
B9J08_002053,SPS1,2053,SPS1_2053
B9J08_002054,RBA50,2054,RBA50_2054
B9J08_002055,B9J08_002055,2055,2055
B9J08_002056,EMC1,2056,EMC1_2056
B9J08_002057,SEF2_SEF1,2057,SEF2_SEF1_2057
B9J08_002058,PEX29,2058,PEX29_2058
B9J08_002059,HST3,2059,HST3_2059
B9J08_002060,SNF1,2060,SNF1_2060
B9J08_002061,B9J08_002061,2061,2061
B9J08_002062,PHO92,2062,PHO92_2062
B9J08_002063,CAT5,2063,CAT5_2063
B9J08_002064,NUF2,2064,NUF2_2064
B9J08_002065,SGE1_VBA5,2065,SGE1_VBA5_2065
B9J08_002066,GPR1,2066,GPR1_2066
B9J08_002067,AGP2,2067,AGP2_2067
B9J08_002068,KIS1_GAL83,2068,KIS1_GAL83_2068
B9J08_002069,STE2,2069,STE2_2069
B9J08_002070,SIW14,2070,SIW14_2070
B9J08_002071,AIM19,2071,AIM19_2071
B9J08_002072,HHT21_HHT2,2072,HHT21_HHT2_2072
B9J08_002073,HHF22_HHF2,2073,HHF22_HHF2_2073
B9J08_002074,KTR2_KTR5,2074,KTR2_KTR5_2074
B9J08_002075,SDS3,2075,SDS3_2075
B9J08_002076,SPT10,2076,SPT10_2076
B9J08_002077,SPT10,2077,SPT10_2077
B9J08_002078,URA2,2078,URA2_2078
B9J08_002079,DTR1,2079,DTR1_2079
B9J08_002080,TRK1_TRK2,2080,TRK1_TRK2_2080
B9J08_002081,IMP4,2081,IMP4_2081
B9J08_002082,MLF3,2082,MLF3_2082
B9J08_002083,TSC11,2083,TSC11_2083
B9J08_002084,B9J08_002084,2084,2084
B9J08_002085,ASF1,2085,ASF1_2085
B9J08_002086,B9J08_002086,2086,2086
B9J08_002087,YBR287W,2087,YBR287W_2087
B9J08_002088,RHB1,2088,RHB1_2088
B9J08_002089,IFG3,2089,IFG3_2089
B9J08_002090,YND1,2090,YND1_2090
B9J08_002091,FYV10,2091,FYV10_2091
B9J08_002092,BMT5,2092,BMT5_2092
B9J08_002093,UBP1,2093,UBP1_2093
B9J08_002094,PUB1,2094,PUB1_2094
B9J08_002095,TRM12,2095,TRM12_2095
B9J08_002096,CRZ1,2096,CRZ1_2096
B9J08_002097,SAM50,2097,SAM50_2097
B9J08_002098,CAB2,2098,CAB2_2098
B9J08_002099,CPR6_CPR3,2099,CPR6_CPR3_2099
B9J08_002100,SSN8,2100,SSN8_2100
B9J08_002101,LAC1_LAG1,2101,LAC1_LAG1_2101
B9J08_002102,AVT7,2102,AVT7_2102
B9J08_002103,B9J08_002103,2103,2103
B9J08_002104,MDG1,2104,MDG1_2104
B9J08_002105,NCR1,2105,NCR1_2105
B9J08_002106,DCD1,2106,DCD1_2106
B9J08_002107,FMP41,2107,FMP41_2107
B9J08_002108,FTR1,2108,FTR1_2108
B9J08_002109,ENG1_DSE4,2109,ENG1_DSE4_2109
B9J08_002110,SIT1_ARN1,2110,SIT1_ARN1_2110
B9J08_002111,SPT7,2111,SPT7_2111
B9J08_002112,TIM9,2112,TIM9_2112
B9J08_002113,SLM5,2113,SLM5_2113
B9J08_002114,HIS2,2114,HIS2_2114
B9J08_002115,YHR020W,2115,YHR020W_2115
B9J08_002116,DED81,2116,DED81_2116
B9J08_002117,ARG4,2117,ARG4_2117
B9J08_002118,B9J08_002118,2118,2118
B9J08_002119,B9J08_002119,2119,2119
B9J08_002120,ENP2,2120,ENP2_2120
B9J08_002121,ISY1,2121,ISY1_2121
B9J08_002122,PNC1,2122,PNC1_2122
B9J08_002123,OCH1,2123,OCH1_2123
B9J08_002124,DED1,2124,DED1_2124
B9J08_002125,UTR1,2125,UTR1_2125
B9J08_002126,GDA1,2126,GDA1_2126
B9J08_002127,IFH1,2127,IFH1_2127
B9J08_002128,BYE1,2128,BYE1_2128
B9J08_002129,RAD9,2129,RAD9_2129
B9J08_002130,PUT1,2130,PUT1_2130
B9J08_002131,SLS1,2131,SLS1_2131
B9J08_002132,B9J08_002132,2132,2132
B9J08_002133,MCP2,2133,MCP2_2133
B9J08_002134,B9J08_002134,2134,2134
B9J08_002135,UTP13,2135,UTP13_2135
B9J08_002136,WOR2_ARG81,2136,WOR2_ARG81_2136
B9J08_002137,SRC1,2137,SRC1_2137
B9J08_002138,GIR2,2138,GIR2_2138
B9J08_002139,NBP2,2139,NBP2_2139
B9J08_002140,RRN5,2140,RRN5_2140
B9J08_002141,B9J08_002141,2141,2141
B9J08_002142,CYP1_CPR1,2142,CYP1_CPR1_2142
B9J08_002143,AHP2_AHP1,2143,AHP2_AHP1_2143
B9J08_002144,AVL9,2144,AVL9_2144
B9J08_002145,TRM82,2145,TRM82_2145
B9J08_002146,YCF1,2146,YCF1_2146
B9J08_002147,SEC1,2147,SEC1_2147
B9J08_002148,YMD8,2148,YMD8_2148
B9J08_002149,YPS7,2149,YPS7_2149
B9J08_002150,SLN1,2150,SLN1_2150
B9J08_002151,DAP2,2151,DAP2_2151
B9J08_002152,TMA19,2152,TMA19_2152
B9J08_002153,TRM13,2153,TRM13_2153
B9J08_002154,BUD22,2154,BUD22_2154
B9J08_002155,GTB1,2155,GTB1_2155
B9J08_002156,B9J08_002156,2156,2156
B9J08_002157,OAR1,2157,OAR1_2157
B9J08_002158,OFR1,2158,OFR1_2158
B9J08_002159,PGA48_SED1,2159,PGA48_SED1_2159
B9J08_002160,UBP3,2160,UBP3_2160
B9J08_002161,B9J08_002161,2161,2161
B9J08_002162,RTT106,2162,RTT106_2162
B9J08_002163,NUO3,2163,NUO3_2163
B9J08_002164,YER152C,2164,YER152C_2164
B9J08_002165,VAM7,2165,VAM7_2165
B9J08_002166,YNL115C,2166,YNL115C_2166
B9J08_002167,DMA2,2167,DMA2_2167
B9J08_002168,MAL31,2168,MAL31_2168
B9J08_002169,SUC1_MAL13,2169,SUC1_MAL13_2169
B9J08_002170,UGA33_ECM22,2170,UGA33_ECM22_2170
B9J08_002171,HPA2_HPA3,2171,HPA2_HPA3_2171
B9J08_002172,YOR283W,2172,YOR283W_2172
B9J08_002173,ENA2,2173,ENA2_2173
B9J08_002174,NAA25_MDM20,2174,NAA25_MDM20_2174
B9J08_002175,B9J08_002175,2175,2175
B9J08_002176,YBR138C,2176,YBR138C_2176
B9J08_002177,AMN1,2177,AMN1_2177
B9J08_002178,ROD1,2178,ROD1_2178
B9J08_002179,TLG2,2179,TLG2_2179
B9J08_002180,SRD1_YOL019W,2180,SRD1_YOL019W_2180
B9J08_002181,FAB1,2181,FAB1_2181
B9J08_002182,VPS74,2182,VPS74_2182
B9J08_002183,CHT4_CTS2,2183,CHT4_CTS2_2183
B9J08_002184,UBP14,2184,UBP14_2184
B9J08_002185,ARO3,2185,ARO3_2185
B9J08_002186,HNM1,2186,HNM1_2186
B9J08_002187,YDR338C,2187,YDR338C_2187
B9J08_002188,DFG5,2188,DFG5_2188
B9J08_002189,YMR130W,2189,YMR130W_2189
B9J08_002190,ZCF9_UPC2,2190,ZCF9_UPC2_2190
B9J08_002191,APM2,2191,APM2_2191
B9J08_002192,POM152,2192,POM152_2192
B9J08_002193,ECM16,2193,ECM16_2193
B9J08_002194,NYV1,2194,NYV1_2194
B9J08_002195,DPB4,2195,DPB4_2195
B9J08_002196,SAS2,2196,SAS2_2196
B9J08_002197,RAD5,2197,RAD5_2197
B9J08_002198,RSC58,2198,RSC58_2198
B9J08_002199,SMF3,2199,SMF3_2199
B9J08_002200,B9J08_002200,2200,2200
B9J08_002201,NFU1,2201,NFU1_2201
B9J08_002202,PHO89,2202,PHO89_2202
B9J08_002203,CAP2,2203,CAP2_2203
B9J08_002204,TDA11,2204,TDA11_2204
B9J08_002205,B9J08_002205,2205,2205
B9J08_002206,CLC1,2206,CLC1_2206
B9J08_002207,ELP2,2207,ELP2_2207
B9J08_002208,MED20_SRB2,2208,MED20_SRB2_2208
B9J08_002209,HCA4,2209,HCA4_2209
B9J08_002210,RPC53,2210,RPC53_2210
B9J08_002211,SAS10,2211,SAS10_2211
B9J08_002212,CCT4,2212,CCT4_2212
B9J08_002213,CDC123,2213,CDC123_2213
B9J08_002214,CGR1_YBR053C,2214,CGR1_YBR053C_2214
B9J08_002215,HIT1,2215,HIT1_2215
B9J08_002216,B9J08_002216,2216,2216
B9J08_002217,CTA7_STB4,2217,CTA7_STB4_2217
B9J08_002218,CTA7,2218,CTA7_2218
B9J08_002219,MIG1,2219,MIG1_2219
B9J08_002220,CLG1,2220,CLG1_2220
B9J08_002221,CHZ1,2221,CHZ1_2221
B9J08_002222,SMB1,2222,SMB1_2222
B9J08_002223,YPT31_YPT32,2223,YPT31_YPT32_2223
B9J08_002224,CDC68_SPT16,2224,CDC68_SPT16_2224
B9J08_002225,PRI2,2225,PRI2_2225
B9J08_002226,CSO99,2226,CSO99_2226
B9J08_002227,XUT1,2227,XUT1_2227
B9J08_002228,B9J08_002228,2228,2228
B9J08_002229,MNN4,2229,MNN4_2229
B9J08_002230,CBF1,2230,CBF1_2230
B9J08_002231,PDC11_PDC1,2231,PDC11_PDC1_2231
B9J08_002232,ATM1,2232,ATM1_2232
B9J08_002233,TMA108,2233,TMA108_2233
B9J08_002234,B9J08_002234,2234,2234
B9J08_002235,HRR25,2235,HRR25_2235
B9J08_002236,PUS1,2236,PUS1_2236
B9J08_002237,HGT10_STL1,2237,HGT10_STL1_2237
B9J08_002238,ZCF20_CEP3,2238,ZCF20_CEP3_2238
B9J08_002239,HGT2_STL1,2239,HGT2_STL1_2239
B9J08_002240,B9J08_002240,2240,2240
B9J08_002241,SIT1_ARN1,2241,SIT1_ARN1_2241
B9J08_002242,DIP5,2242,DIP5_2242
B9J08_002243,GIT3_GIT1,2243,GIT3_GIT1_2243
B9J08_002244,B9J08_002244,2244,2244
B9J08_002245,YML131W,2245,YML131W_2245
B9J08_002246,MNN47_YJR061W,2246,MNN47_YJR061W_2246
B9J08_002247,B9J08_002247,2247,2247
B9J08_002248,B9J08_002248,2248,2248
B9J08_002249,VBA5,2249,VBA5_2249
B9J08_002250,HGT12_SNF3,2250,HGT12_SNF3_2250
B9J08_002251,HGT2_HXT13,2251,HGT2_HXT13_2251
B9J08_002252,YLR001C,2252,YLR001C_2252
B9J08_002253,SGN1,2253,SGN1_2253
B9J08_002254,YKL070W,2254,YKL070W_2254
B9J08_002255,B9J08_002255,2255,2255
B9J08_002256,B9J08_002256,2256,2256
B9J08_002257,GRP1_GRE2,2257,GRP1_GRE2_2257
B9J08_002258,CCC1,2258,CCC1_2258
B9J08_002259,HGT4_SNF3,2259,HGT4_SNF3_2259
B9J08_002260,NAS6,2260,NAS6_2260
B9J08_002261,NCE102,2261,NCE102_2261
B9J08_002262,KRE6,2262,KRE6_2262
B9J08_002263,KRE6,2263,KRE6_2263
B9J08_002264,CEM1,2264,CEM1_2264
B9J08_002265,URN1,2265,URN1_2265
B9J08_002266,TRY4_ADR1,2266,TRY4_ADR1_2266
B9J08_002267,NCA2,2267,NCA2_2267
B9J08_002268,PRE9,2268,PRE9_2268
B9J08_002269,May-24,2269,May-24_2269
B9J08_002270,B9J08_002270,2270,2270
B9J08_002271,ULP1,2271,ULP1_2271
B9J08_002272,ICP55,2272,ICP55_2272
B9J08_002273,PHB1,2273,PHB1_2273
B9J08_002274,VBA1,2274,VBA1_2274
B9J08_002275,NUS1,2275,NUS1_2275
B9J08_002276,ARF2,2276,ARF2_2276
B9J08_002277,RPL35_RPL35A,2277,RPL35_RPL35A_2277
B9J08_002278,UFD2,2278,UFD2_2278
B9J08_002279,ZCF23_GSM1,2279,ZCF23_GSM1_2279
B9J08_002280,GAP4_SAM3,2280,GAP4_SAM3_2280
B9J08_002281,TAF145_TAF1,2281,TAF145_TAF1_2281
B9J08_002282,B9J08_002282,2282,2282
B9J08_002283,RNH70,2283,RNH70_2283
B9J08_002284,RNH70,2284,RNH70_2284
B9J08_002285,RTT102,2285,RTT102_2285
B9J08_002286,B9J08_002286,2286,2286
B9J08_002287,RIA1,2287,RIA1_2287
B9J08_002288,B9J08_002288,2288,2288
B9J08_002289,DHH1,2289,DHH1_2289
B9J08_002290,ADE4,2290,ADE4_2290
B9J08_002291,EGD1,2291,EGD1_2291
B9J08_002292,YMR155W,2292,YMR155W_2292
B9J08_002293,PRP28,2293,PRP28_2293
B9J08_002294,CWC2,2294,CWC2_2294
B9J08_002295,B9J08_002295,2295,2295
B9J08_002296,B9J08_002296,2296,2296
B9J08_002297,TNA1,2297,TNA1_2297
B9J08_002298,CAT1_CTA1,2298,CAT1_CTA1_2298
B9J08_002299,RAI1,2299,RAI1_2299
B9J08_002300,SLP1,2300,SLP1_2300
B9J08_002301,MSS116,2301,MSS116_2301
B9J08_002302,MSO1,2302,MSO1_2302
B9J08_002303,"ARG5,6",2303,"ARG5,6_2303"
B9J08_002304,B9J08_002304,2304,2304
B9J08_002305,B9J08_002305,2305,2305
B9J08_002306,TMA16,2306,TMA16_2306
B9J08_002307,CAF20,2307,CAF20_2307
B9J08_002308,EFR3,2308,EFR3_2308
B9J08_002309,B9J08_002309,2309,2309
B9J08_002310,TPT1,2310,TPT1_2310
B9J08_002311,MZM1,2311,MZM1_2311
B9J08_002312,UTP8,2312,UTP8_2312
B9J08_002313,VPS11_PEP5,2313,VPS11_PEP5_2313
B9J08_002314,B9J08_002314,2314,2314
B9J08_002315,RTN1,2315,RTN1_2315
B9J08_002316,TRM8,2316,TRM8_2316
B9J08_002317,MRPL11,2317,MRPL11_2317
B9J08_002318,DCR1_RNT1,2318,DCR1_RNT1_2318
B9J08_002319,B9J08_002319,2319,2319
B9J08_002320,B9J08_002320,2320,2320
B9J08_002321,ARX1,2321,ARX1_2321
B9J08_002322,BMH1_BMH2,2322,BMH1_BMH2_2322
B9J08_002323,CDC12,2323,CDC12_2323
B9J08_002324,ARO80,2324,ARO80_2324
B9J08_002325,PHM5_PPN1,2325,PHM5_PPN1_2325
B9J08_002326,YOX1,2326,YOX1_2326
B9J08_002327,TIF34,2327,TIF34_2327
B9J08_002328,YDL086W,2328,YDL086W_2328
B9J08_002329,GET3,2329,GET3_2329
B9J08_002330,B9J08_002330,2330,2330
B9J08_002331,B9J08_002331,2331,2331
B9J08_002332,B9J08_002332,2332,2332
B9J08_002333,B9J08_002333,2333,2333
B9J08_002334,B9J08_002334,2334,2334
B9J08_002335,CTF8,2335,CTF8_2335
B9J08_002336,YDL057W,2336,YDL057W_2336
B9J08_002337,VPS22_SNF8,2337,VPS22_SNF8_2337
B9J08_002338,DEG1,2338,DEG1_2338
B9J08_002339,SPB4,2339,SPB4_2339
B9J08_002340,ULA1,2340,ULA1_2340
B9J08_002341,TRY3_SLX8,2341,TRY3_SLX8_2341
B9J08_002342,NDE1,2342,NDE1_2342
B9J08_002343,SRN2,2343,SRN2_2343
B9J08_002344,MBP1,2344,MBP1_2344
B9J08_002345,EGD2,2345,EGD2_2345
B9J08_002346,DNF2,2346,DNF2_2346
B9J08_002347,CFT2,2347,CFT2_2347
B9J08_002348,NOC3,2348,NOC3_2348
B9J08_002349,ERG5,2349,ERG5_2349
B9J08_002350,GND1,2350,GND1_2350
B9J08_002351,MET3,2351,MET3_2351
B9J08_002352,YER134C,2352,YER134C_2352
B9J08_002353,B9J08_002353,2353,2353
B9J08_002354,UTP20,2354,UTP20_2354
B9J08_002355,RMD1,2355,RMD1_2355
B9J08_002356,B9J08_002356,2356,2356
B9J08_002357,AIM24,2357,AIM24_2357
B9J08_002358,MSS4,2358,MSS4_2358
B9J08_002359,APD1,2359,APD1_2359
B9J08_002360,PDI1,2360,PDI1_2360
B9J08_002361,AYR1,2361,AYR1_2361
B9J08_002362,YDR444W,2362,YDR444W_2362
B9J08_002363,KGD1,2363,KGD1_2363
B9J08_002364,PAM17,2364,PAM17_2364
B9J08_002365,STH1,2365,STH1_2365
B9J08_002366,CCP1,2366,CCP1_2366
B9J08_002367,RPL9B,2367,RPL9B_2367
B9J08_002368,PHA2,2368,PHA2_2368
B9J08_002369,HRT1,2369,HRT1_2369
B9J08_002370,MED7,2370,MED7_2370
B9J08_002371,APL2,2371,APL2_2371
B9J08_002372,B9J08_002372,2372,2372
B9J08_002373,MOG1,2373,MOG1_2373
B9J08_002374,HOC1,2374,HOC1_2374
B9J08_002375,LYS9,2375,LYS9_2375
B9J08_002376,DML1,2376,DML1_2376
B9J08_002377,LIP2,2377,LIP2_2377
B9J08_002378,B9J08_002378,2378,2378
B9J08_002379,SCJ1,2379,SCJ1_2379
B9J08_002380,PBN1,2380,PBN1_2380
B9J08_002381,OPI3,2381,OPI3_2381
B9J08_002382,VID24,2382,VID24_2382
B9J08_002383,TFB6,2383,TFB6_2383
B9J08_002384,B9J08_002384,2384,2384
B9J08_002385,B9J08_002385,2385,2385
B9J08_002386,BRR6,2386,BRR6_2386
B9J08_002387,LYS144,2387,LYS144_2387
B9J08_002388,HST6_STE6,2388,HST6_STE6_2388
B9J08_002389,HST6_STE6,2389,HST6_STE6_2389
B9J08_002390,UBA1,2390,UBA1_2390
B9J08_002391,EPS1,2391,EPS1_2391
B9J08_002392,PMI1_PMI40,2392,PMI1_PMI40_2392
B9J08_002393,SGN1,2393,SGN1_2393
B9J08_002394,NOP16,2394,NOP16_2394
B9J08_002395,CFD1,2395,CFD1_2395
B9J08_002396,BET1,2396,BET1_2396
B9J08_002397,B9J08_002397,2397,2397
B9J08_002398,LSB5,2398,LSB5_2398
B9J08_002399,SUP35,2399,SUP35_2399
B9J08_002400,IPK2_ARG82,2400,IPK2_ARG82_2400
B9J08_002401,SSO2,2401,SSO2_2401
B9J08_002402,FCY21_FCY2,2402,FCY21_FCY2_2402
B9J08_002403,STU2,2403,STU2_2403
B9J08_002404,CIR1,2404,CIR1_2404
B9J08_002405,TDA10,2405,TDA10_2405
B9J08_002406,PRE3,2406,PRE3_2406
B9J08_002407,B9J08_002407,2407,2407
B9J08_002408,EBP1_OYE2,2408,EBP1_OYE2_2408
B9J08_002409,CPR2,2409,CPR2_2409
B9J08_002410,HRB1,2410,HRB1_2410
B9J08_002411,OST1,2411,OST1_2411
B9J08_002412,YPF1,2412,YPF1_2412
B9J08_002413,OYE23_OYE2,2413,OYE23_OYE2_2413
B9J08_002414,DNM1,2414,DNM1_2414
B9J08_002415,B9J08_002415,2415,2415
B9J08_002416,B9J08_002416,2416,2416
B9J08_002417,B9J08_002417,2417,2417
B9J08_002418,B9J08_002418,2418,2418
B9J08_002419,B9J08_002419,2419,2419
B9J08_002420,FAS2,2420,FAS2_2420
B9J08_002421,SEC7,2421,SEC7_2421
B9J08_002422,STM1,2422,STM1_2422
B9J08_002423,STB3,2423,STB3_2423
B9J08_002424,CDC47_MCM7,2424,CDC47_MCM7_2424
B9J08_002425,B9J08_002425,2425,2425
B9J08_002426,THO1,2426,THO1_2426
